Name;SMILES
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=N[C]=[C][C]=[C]1)[C]C1=[C][C]=C(N=[C]1)C(=O)N	=
C1([C][C]1)(C1=[C]C(=N[C]=[C]1)C1=[C][C]=[C][C]=N1)[C]C1=[C][C]=C(N=[C]1)C(=O)N	="
766;"C1(=NC(=[C]N=[C]1)C1([C][C]1)NC1=NN=C([C]=[C]1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]N=[C]C(=N1)C1([C][C]1)NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=NC(=[C]N=[C]1)C1([C][C]1)NC1=NN=C([C]=[C]1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=NC(=[C]N=[C]1)C1([C][C]1)NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]N=[C]C(=N1)C1([C][C]1)NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=NC(=[C]N=[C]1)C1([C][C]1)NC1=NN=C([C]=[C]1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]N=[C]C(=N1)C1([C][C]1)NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]N=[C]C(=N1)C1([C][C]1)NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=NC(=[C]N=[C]1)C1([C][C]1)NC1=NN=C([C]=[C]1)C(=O)N)C1=[C][C]=C([C]=[C]1)C(=O)N	="
4632;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)Cl)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)Cl)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)Cl)[C]NC1=[C][C]=C([C]=N1)C(=O)N	="
2758;"[C][C](C1=[C]C(=C(F)C(=[C]1)O[C]1[C][C@@]([C])([C]1)O)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C][C](C1=[C]C(=C(F)C(=[C]1)O[C]1[C][C@@]([C])([C]1)O)F)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
[C][C](C1=[C]C(=C(C(=[C]1)F)F)O[C]1[C][C@@]([C])([C]1)O)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	="
3710;"[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]C(=[C]N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]C(=[C]N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]N=[C]C(=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]N=[C]C(=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]N=[C]C(=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]C(=[C]N=[C]1)C(=O)N	=
[C](C1=[C]C(=[C]N=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]C(=[C]N=[C]1)C(=O)N	=
[C](C1=[C]N=[C]C(=[C]1)C1=[C]C(=[C]C(=[C]1)F)F)NC1=[C]N=[C]C(=[C]1)C(=O)N	="
5396;"C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=[C][C]=C([C]=N1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=[C][C]=C([C]=N1)[C]N	=
C1(=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC1=N[C]=C([C]=[C]1)[C]N	="
4168;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)F	="
7368;"C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C][C]=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]N=[C]1)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	="
1777;"O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	=
O(C(=O)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]C1=[C][C]=C([C]=[C]1)[C]NC(=O)C1=[C][C]=N[C]=[C]1	="
5798;"C1(=[C]N=C([C]=[C]1)N[C]C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]N=[C]1)C(=O)N	=
C1(=[C]N=C([C]=[C]1)N[C]C1=[C]N=[C]C(=[C]1)C1=[C]N=[C][C]=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C]C2=[C]C(=[C]N=[C]2)C2=[C][C]=[C]N=[C]2)N=[C]1)C(=O)N	=
C1(=[C]N=C([C]=[C]1)N[C]C1=[C]C(=[C]N=[C]1)C1=[C][C]=[C]N=[C]1)C(=O)N	=
C1(=[C]N=C([C]=[C]1)N[C]C1=[C]N=[C]C(=[C]1)C1=[C]N=[C][C]=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C]C2=[C]N=[C]C(=[C]2)C2=[C][C]=[C]N=[C]2)N=[C]1)C(=O)N	=
C1(=[C][C]=C(N[C]C2=[C]C(=[C]N=[C]2)C2=[C]N=[C][C]=[C]2)N=[C]1)C(=O)N	=
C1(=[C]N=C([C]=[C]1)N[C]C1=[C]C(=[C]N=[C]1)C1=[C]N=[C][C]=[C]1)C(=O)N	=
C1(=[C]N=C([C]=[C]1)N[C]C1=[C]C(=[C]N=[C]1)C1=[C]N=[C][C]=[C]1)C(=O)N	="
1635;"[C](C1=[C]N=C([C]=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C(N=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C(N=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C]N=C([C]=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C(N=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C(N=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C]N=C([C]=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C(N=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	=
[C](C1=[C][C]=C(N=[C]1)[C][C]1[C][C][C]([C][C]1)O)NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2	="
1534;"C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)O[C]1[C]O[C]1)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)O[C]1[C]O[C]1)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)O[C]1[C]O[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)O[C]1[C]O[C]1)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)O[C]1[C]O[C]1)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)O[C]1[C]O[C]1)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C]C(=[C]1)F)O[C]1[C]O[C]1)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	="
7958;"[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C][C]=C(F)C(=[C]1)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=C(F)C(=[C]1)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	=
[C](NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=C([C]=[C]1)F)C1=[C][C]=[C][C]=[C]1	="
382;"C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=[C][C]=C([C]=N1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=N[C]=[C]1)O[C]1[C]N([C]1)S(=O)(=O)N)[C]NC1=N[C]=C([C]=[C]1)C(=O)N	="
8574;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=C([C]=[C]1)F)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=C([C]=[C]1)F)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C(F)C(=[C]1)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C(F)C(=[C]1)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(F)C(=[C]1)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=C([C]=[C]1)F)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C][C]=C(F)C(=[C]1)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C][C]=C(F)C(=[C]1)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=C([C]=[C]1)F)Cl)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	="
4240;"[C@@]1([C][C]1F)(NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=NN=C([C]=[C]1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=[C][C]=C(N=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=[C][C]=C(N=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=NN=C([C]=[C]1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=[C][C]=C(N=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=[C][C]=C(N=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)O[C]	=
[C@@]1([C][C]1F)(NC1=NN=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)O[C]	="
8542;"C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=[C][C]=C([C]=N1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C][C]=[C]C(=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C][C]=[C]1)C(F)(F)F	=
C1([C][C]1)(NC1=N[C]=C([C]=[C]1)C(=O)N)C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C][C]=[C]1)C(F)(F)F	="
8302;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C]N[C]1)[C]OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C]N[C]1)[C]OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]N[C]1)[C]OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C]N[C]1)[C]OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]N[C]1)[C]OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]N[C]1)[C]OC1=[C][C]=C(C(=[C]1)[C])C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)N[C]1[C]N[C]1)[C]OC1=[C]C(=C([C]=[C]1)C(=O)N)[C]	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]N[C]1)[C]OC1=[C][C]=C(C(=[C]1)[C])C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)N[C]1[C]N[C]1)[C]OC1=[C][C]=C(C(=[C]1)[C])C(=O)N	="
7476;"C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]N=[C]C(=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C]C(=[C][C]=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	=
C(F)(F)(C1=[C][C]=[C]C(=[C]1)C1=[C]C(=[C]N=[C]1)C(F)(F)F)[C]NC1=[C][C]=C([C]=[C]1)C(=O)N	="
6164;"C1(=[C]C(=[C]C(=[C]1)F)C1=[C]C(=[C][C]=[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C]C(=[C][C]=[C]1)F)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)F)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C][C]=[C]C(=[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)C1=[C][C]=[C]C(=[C]1)F)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	=
C1(=[C]C(=[C]C(=[C]1)F)C1=[C]C(=[C][C]=[C]1)F)[C]OC1=[C][C]=C([C]=[C]1)C(=O)N	="
8671;"C1(=C([C]=C([C]=[C]1)[C]NC(=O)C1=[C]SC2=C1C(=O)N[C]=N2)[C]NC(=O)[C]1[C][C][C]O1)C(=O)N	=
